5003,MiaoAlgo,i06
6,326,337
6,367,327
6,359,328
6,346,329
6,351,330
6,331,347
6,332,364
6,333,342
6,334,356
6,335,371
6,336,338
6,344,339
6,340,365
6,341,366
6,363,343
6,345,361
6,348,350
6,349,354
6,368,352
6,353,370
6,355,362
6,357,360
6,369,358
6,404,372
6,373,378
6,374,377
6,375,379
6,376,412
6,402,380
6,385,381
6,389,382
6,383,387
6,384,403
6,388,386
6,390,408
6,407,391
6,392,393
6,394,397
6,395,398
6,413,396
6,411,399
6,400,405
6,406,401
6,409,410
6,428,414
6,415,444
6,416,489
6,417,422
6,440,418
6,419,466
6,467,420
6,421,443
6,430,423
6,424,485
6,468,425
6,426,458
6,427,454
6,478,429
6,465,431
6,432,438
6,434,433
6,457,435
6,442,436
6,482,437
6,452,439
6,441,460
6,470,445
6,446,472
6,447,490
6,448,455
6,464,449
6,450,486
6,451,476
6,493,453
6,456,479
6,459,462
6,461,474
6,463,480
6,469,475
6,471,477
6,473,492
6,481,484
6,488,483
6,491,487
6,574,494
6,516,495
6,496,520
6,506,497
6,498,557
6,555,499
6,550,500
6,501,558
6,502,530
6,503,522
6,504,514
6,505,554
6,578,507
6,508,560
6,509,512
6,532,510
6,511,570
6,513,573
6,571,515
6,579,517
6,545,518
6,519,543
6,521,544
6,523,553
6,533,524
6,525,551
6,566,526
6,569,527
6,534,528
6,529,563
6,531,561
6,535,548
6,536,549
6,537,567
6,572,538
6,539,559
6,540,556
6,542,541
6,546,564
6,547,577
6,575,552
6,576,562
6,565,568
6,580,583
6,595,581
6,596,582
6,584,592
6,585,597
6,591,586
6,599,587
6,588,598
6,589,593
6,594,590
6,600,628
6,652,601
6,602,618
6,615,603
6,604,643
6,605,632
6,640,606
6,607,627
6,608,654
6,609,633
6,625,610
6,611,649
6,612,647
6,614,613
6,616,653
6,617,644
6,642,619
6,636,620
6,646,621
6,634,622
6,651,623
6,656,624
6,626,639
6,648,629
6,631,630
6,650,635
6,657,637
6,645,638
6,655,641
6,665,658
6,659,704
6,660,713
6,661,662
6,663,692
6,705,664
6,666,667
6,668,699
6,671,669
6,670,708
6,672,690
6,673,710
6,675,674
6,698,676
6,686,677
6,703,678
6,679,687
6,680,681
6,711,682
6,683,707
6,684,715
6,685,701
6,688,712
6,691,689
6,694,693
6,706,695
6,696,702
6,697,709
6,700,717
6,714,716
7,1,0
7,11,2
7,3,7
7,4,25
7,8,5
7,28,6
7,9,27
7,15,10
7,12,33
7,13,24
7,29,14
7,30,16
7,21,17
7,18,31
7,19,32
7,20,23
7,26,22
7,36,34
7,49,35
7,37,41
7,60,38
7,39,59
7,40,50
7,42,57
7,51,43
7,44,52
7,62,45
7,61,46
7,55,47
7,48,65
7,56,53
7,54,63
7,64,58
7,66,116
7,75,67
7,80,68
7,69,104
7,76,70
7,71,136
7,73,72
7,120,74
7,77,144
7,135,78
7,79,129
7,85,81
7,117,82
7,119,83
7,84,110
7,141,86
7,87,139
7,88,121
7,89,111
7,134,90
7,102,91
7,92,108
7,93,148
7,94,137
7,95,138
7,107,96
7,125,97
7,132,98
7,123,99
7,100,131
7,133,101
7,103,149
7,128,105
7,150,106
7,109,118
7,112,145
7,142,113
7,140,114
7,115,151
7,122,124
7,126,127
7,143,130
7,147,146
7,152,169
7,184,153
7,167,154
7,155,188
7,206,156
7,157,218
7,158,219
7,159,194
7,207,160
7,211,161
7,176,162
7,198,163
7,165,164
7,166,171
7,209,168
7,191,170
7,216,172
7,180,173
7,174,217
7,195,175
7,192,177
7,186,178
7,179,197
7,182,181
7,183,213
7,203,185
7,210,187
7,205,189
7,190,214
7,208,193
7,200,196
7,215,199
7,201,221
7,212,202
7,204,220
7,222,231
7,234,223
7,230,224
7,228,225
7,226,227
7,229,235
7,232,238
7,233,236
7,237,240
7,239,241
7,246,242
7,248,243
7,253,244
7,245,250
7,247,249
7,251,252
7,267,254
7,262,255
7,298,256
7,257,315
7,258,273
7,300,259
7,260,268
7,261,270
7,319,263
7,271,264
7,265,324
7,309,266
7,269,314
7,272,281
7,308,274
7,295,275
7,291,276
7,294,277
7,317,278
7,279,311
7,283,280
7,292,282
7,284,320
7,285,304
7,286,305
7,310,287
7,288,303
7,289,302
7,316,290
7,293,323
7,296,297
7,318,299
7,301,306
7,322,307
7,321,312
7,313,325
7,352,326
7,327,357
7,358,328
7,329,367
7,330,340
7,366,331
7,341,332
7,364,333
7,334,355
7,344,335
7,345,336
7,360,337
7,338,343
7,339,349
7,342,346
7,347,351
7,359,348
7,350,370
7,356,353
7,354,363
7,361,371
7,362,365
7,369,368
7,372,413
7,373,404
7,374,407
7,401,375
7,381,376
7,377,389
7,380,378
7,379,385
7,382,400
7,383,393
7,396,384
7,386,395
7,387,410
7,403,388
7,397,390
7,391,411
7,412,392
7,405,394
7,398,408
7,399,409
7,402,406
7,414,435
7,415,488
7,416,426
7,463,417
7,418,425
7,459,419
7,466,420
7,467,421
7,422,431
7,423,465
7,430,424
7,427,482
7,428,434
7,429,442
7,480,432
7,479,433
7,444,436
7,437,438
7,439,470
7,492,440
7,462,441
7,443,456
7,445,453
7,489,446
7,491,447
7,451,448
7,449,484
7,455,450
7,476,452
7,454,477
7,457,478
7,486,458
7,474,460
7,469,461
7,464,481
7,485,468
7,471,473
7,472,483
7,475,493
7,487,490
7,494,511
7,520,495
7,496,569
7,497,578
7,498,555
7,556,499
7,551,500
7,501,557
7,573,502
7,514,503
7,515,504
7,505,545
7,543,506
7,507,542
7,574,508
7,509,525
7,510,516
7,544,512
7,527,513
7,526,517
7,518,548
7,546,519
7,521,565
7,522,567
7,523,536
7,524,550
7,553,528
7,529,561
7,530,562
7,570,531
7,577,532
7,534,533
7,549,535
7,537,568
7,538,571
7,539,572
7,558,540
7,563,541
7,564,547
7,560,552
7,579,554
7,559,575
7,576,566
7,580,595
7,581,591
7,582,588
7,583,586
7,596,584
7,593,585
7,587,590
7,592,589
7,597,594
7,598,599
7,621,600
7,601,605
7,628,602
7,603,631
7,657,604
7,606,626
7,656,607
7,618,608
7,613,609
7,610,630
7,655,611
7,654,612
7,614,648
7,635,615
7,616,645
7,641,617
7,619,639
7,620,637
7,622,651
7,623,634
7,624,640
7,632,625
7,627,652
7,633,629
7,636,650
7,644,638
7,653,642
7,643,646
7,649,647
7,667,658
7,697,659
7,660,705
7,661,671
7,662,711
7,663,687
7,664,666
7,688,665
7,712,668
7,669,678
7,707,670
7,672,679
7,673,675
7,674,706
7,676,684
7,677,680
7,681,686
7,682,683
7,713,685
7,689,704
7,690,691
7,708,692
7,693,698
7,710,694
7,695,709
7,715,696
7,699,703
7,716,700
7,702,701
7,717,714
8,0,15
8,25,1
8,7,2
8,6,3
8,4,9
8,5,10
8,27,8
8,33,11
8,28,12
8,19,13
8,14,20
8,26,16
8,24,17
8,30,18
8,31,21
8,22,32
8,23,29
8,34,48
8,35,63
8,38,36
8,40,37
8,39,51
8,57,41
8,50,42
8,43,60
8,44,62
8,45,54
8,53,46
8,47,56
8,52,49
8,64,55
8,65,58
8,59,61
8,70,66
8,104,67
8,138,68
8,125,69
8,71,120
8,72,119
8,73,109
8,115,74
8,75,84
8,79,76
8,146,77
8,78,80
8,81,95
8,136,82
8,83,87
8,101,85
8,86,142
8,139,88
8,89,135
8,90,102
8,98,91
8,105,92
8,137,93
8,94,133
8,96,123
8,97,150
8,99,129
8,130,100
8,148,103
8,106,121
8,124,107
8,108,128
8,118,110
8,111,134
8,149,112
8,113,117
8,127,114
8,116,126
8,122,140
8,145,131
8,132,143
8,151,141
8,144,147
8,157,152
8,153,182
8,154,166
8,204,155
8,163,156
8,176,158
8,162,159
8,160,208
8,202,161
8,169,164
8,165,189
8,178,167
8,168,192
8,170,198
8,171,207
8,172,183
8,173,213
8,174,216
8,175,218
8,177,191
8,179,186
8,196,180
8,181,184
8,185,195
8,187,201
8,199,188
8,190,210
8,193,209
8,194,214
8,217,197
8,220,200
8,219,203
8,212,205
8,221,206
8,215,211
8,229,222
8,223,236
8,235,224
8,232,225
8,226,228
8,227,234
8,238,230
8,231,233
8,241,237
8,240,239
8,242,253
8,247,243
8,244,251
8,252,245
8,250,246
8,249,248
8,254,323
8,255,307
8,256,296
8,257,261
8,258,311
8,259,272
8,260,269
8,293,262
8,263,309
8,264,292
8,310,265
8,266,291
8,294,267
8,268,298
8,270,299
8,275,271
8,273,282
8,277,274
8,313,276
8,278,304
8,279,316
8,280,321
8,281,318
8,283,305
8,302,284
8,285,317
8,322,286
8,287,303
8,314,288
8,315,289
8,312,290
8,325,295
8,297,319
8,300,308
8,301,324
8,306,320
8,326,356
8,327,359
8,328,362
8,332,329
8,365,330
8,331,341
8,333,351
8,367,334
8,338,335
8,336,354
8,337,369
8,339,350
8,340,347
8,371,342
8,343,344
8,363,345
8,346,364
8,348,357
8,361,349
8,358,352
8,368,353
8,355,366
8,370,360
8,372,382
8,399,373
8,408,374
8,413,375
8,400,376
8,380,377
8,378,401
8,379,404
8,381,402
8,394,383
8,384,395
8,385,389
8,393,386
8,407,387
8,411,388
8,390,405
8,396,391
8,398,392
8,397,409
8,410,403
8,412,406
8,478,414
8,435,415
8,462,416
8,466,417
8,424,418
8,440,419
8,420,468
8,431,421
8,422,430
8,423,467
8,425,459
8,426,472
8,481,427
8,429,428
8,482,432
8,433,443
8,442,434
8,436,479
8,477,437
8,438,480
8,455,439
8,485,441
8,487,444
8,476,445
8,446,491
8,447,492
8,448,464
8,453,449
8,490,450
8,473,451
8,452,475
8,458,454
8,456,465
8,486,457
8,460,493
8,488,461
8,484,463
8,470,469
8,474,471
8,483,489
8,494,520
8,495,513
8,519,496
8,497,510
8,550,498
8,499,569
8,500,535
8,556,501
8,528,502
8,503,545
8,554,504
8,522,505
8,532,506
8,559,507
8,508,511
8,526,509
8,512,525
8,538,514
8,515,546
8,516,547
8,517,549
8,518,551
8,567,521
8,558,523
8,524,553
8,578,527
8,557,529
8,530,574
8,563,531
8,541,533
8,552,534
8,548,536
8,572,537
8,571,539
8,540,555
8,542,575
8,568,543
8,544,579
8,573,560
8,561,576
8,562,570
8,564,577
8,565,566
8,589,580
8,581,596
8,583,582
8,584,595
8,585,598
8,586,593
8,592,587
8,588,594
8,590,597
8,591,599
8,600,649
8,631,601
8,602,653
8,603,644
8,604,656
8,625,605
8,606,657
8,607,618
8,608,616
8,609,627
8,610,614
8,646,611
8,612,626
8,613,619
8,648,615
8,637,617
8,639,620
8,645,621
8,652,622
8,632,623
8,624,643
8,640,628
8,629,635
8,630,650
8,633,641
8,634,655
8,651,636
8,638,642
8,647,654
8,658,715
8,659,682
8,693,660
8,711,661
8,687,662
8,706,663
8,678,664
8,665,714
8,666,703
8,685,667
8,705,668
8,679,669
8,670,673
8,671,672
8,695,674
8,675,710
8,701,676
8,696,677
8,686,680
8,684,681
8,683,697
8,704,688
8,689,700
8,716,690
8,691,702
8,692,707
8,698,694
8,699,713
8,709,708
8,717,712
9,24,0
9,32,1
9,2,4
9,3,11
9,5,7
9,22,6
9,8,15
9,9,12
9,10,33
9,17,13
9,14,19
9,16,31
9,18,28
9,20,30
9,29,21
9,23,26
9,25,27
9,34,45
9,35,43
9,36,37
9,50,38
9,41,39
9,55,40
9,46,42
9,48,44
9,47,52
9,62,49
9,57,51
9,53,60
9,54,56
9,58,61
9,65,59
9,63,64
9,80,66
9,67,77
9,68,75
9,69,115
9,116,70
9,118,71
9,120,72
9,110,73
9,74,117
9,76,93
9,78,137
9,81,79
9,82,86
9,83,142
9,84,94
9,133,85
9,141,87
9,88,136
9,95,89
9,98,90
9,91,130
9,92,100
9,96,106
9,104,97
9,131,99
9,109,101
9,102,139
9,103,138
9,148,105
9,107,127
9,108,151
9,147,111
9,143,112
9,126,113
9,114,122
9,140,119
9,121,124
9,149,123
9,145,125
9,150,128
9,129,144
9,146,132
9,135,134
9,213,152
9,169,153
9,191,154
9,155,187
9,156,205
9,180,157
9,158,210
9,159,176
9,211,160
9,161,190
9,162,204
9,201,163
9,164,212
9,206,165
9,208,166
9,167,192
9,194,168
9,170,174
9,193,171
9,184,172
9,197,173
9,217,175
9,177,216
9,178,196
9,198,179
9,220,181
9,218,182
9,183,200
9,207,185
9,186,195
9,188,203
9,189,215
9,199,219
9,202,221
9,214,209
9,222,227
9,240,223
9,224,229
9,225,233
9,236,226
9,239,228
9,237,230
9,231,235
9,234,232
9,241,238
9,243,242
9,244,247
9,245,253
9,248,246
9,249,251
9,250,252
9,254,292
9,255,322
9,314,256
9,318,257
9,325,258
9,259,293
9,299,260
9,261,300
9,262,308
9,263,266
9,264,273
9,265,281
9,309,267
9,296,268
9,269,298
9,297,270
9,271,295
9,272,319
9,274,275
9,276,294
9,277,313
9,303,278
9,304,279
9,305,280
9,282,291
9,306,283
9,284,289
9,323,285
9,286,317
9,287,316
9,290,288
9,307,301
9,302,310
9,311,321
9,320,312
9,324,315
9,359,326
9,345,327
9,369,328
9,356,329
9,330,342
9,331,340
9,332,346
9,362,333
9,365,334
9,335,339
9,349,336
9,337,361
9,371,338
9,341,364
9,354,343
9,344,363
9,367,347
9,353,348
9,352,350
9,351,366
9,357,355
9,360,358
9,368,370
9,378,372
9,376,373
9,374,412
9,375,385
9,382,377
9,406,379
9,389,380
9,401,381
9,383,413
9,384,411
9,386,396
9,409,387
9,388,407
9,395,390
9,391,397
9,392,394
9,393,398
9,410,399
9,404,400
9,402,405
9,403,408
9,414,488
9,415,489
9,416,491
9,417,485
9,418,459
9,419,430
9,443,420
9,421,466
9,467,422
9,431,423
9,468,424
9,465,425
9,434,426
9,463,427
9,479,428
9,436,429
9,432,449
9,433,478
9,435,446
9,437,481
9,438,482
9,450,439
9,440,462
9,441,451
9,456,442
9,483,444
9,445,452
9,447,470
9,484,448
9,453,486
9,454,476
9,457,455
9,458,490
9,460,469
9,461,475
9,464,480
9,471,472
9,493,473
9,492,474
9,477,487
9,513,494
9,495,519
9,577,496
9,520,497
9,498,540
9,549,499
9,548,500
9,527,501
9,502,508
9,568,503
9,504,521
9,543,505
9,506,578
9,507,571
9,509,524
9,510,546
9,511,560
9,512,526
9,554,514
9,547,515
9,569,516
9,525,517
9,550,518
9,579,522
9,535,523
9,562,528
9,529,556
9,561,530
9,531,558
9,532,564
9,533,565
9,534,553
9,536,563
9,575,537
9,576,538
9,552,539
9,555,541
9,557,542
9,567,544
9,545,551
9,574,559
9,566,572
9,570,573
9,580,591
9,586,581
9,595,582
9,598,583
9,594,584
9,585,589
9,587,597
9,599,588
9,590,593
9,596,592
9,638,600
9,601,633
9,602,608
9,657,603
9,614,604
9,605,640
9,627,606
9,622,607
9,609,631
9,615,610
9,611,616
9,646,612
9,651,613
9,617,634
9,618,649
9,619,643
9,620,635
9,637,621
9,623,625
9,641,624
9,626,647
9,628,639
9,630,629
9,652,632
9,636,656
9,642,655
9,644,654
9,653,645
9,650,648
9,658,698
9,659,711
9,669,660
9,706,661
9,662,666
9,708,663
9,668,664
9,679,665
9,702,667
9,670,675
9,703,671
9,678,672
9,673,695
9,707,674
9,676,696
9,677,699
9,680,693
9,681,685
9,682,689
9,683,716
9,714,684
9,694,686
9,687,705
9,688,717
9,690,712
9,704,691
9,692,709
9,710,697
9,700,701
9,715,713
