0,IP,i06
6,348,337
6,361,338
6,341,340
6,364,342
6,343,345
6,347,346
6,354,349
6,352,350
6,351,371
6,358,353
6,355,357
6,362,356
6,369,359
6,368,360
6,365,367
6,379,372
6,373,377
6,374,406
6,375,400
6,376,402
6,385,378
6,389,380
6,401,381
6,404,382
6,383,395
6,384,386
6,408,387
6,403,388
6,390,411
6,391,393
6,412,392
6,396,394
6,397,410
6,409,398
6,407,399
6,405,413
6,414,456
6,415,488
6,416,461
6,467,417
6,418,466
6,459,419
6,420,431
6,421,468
6,465,422
6,430,423
6,463,424
6,426,425
6,448,427
6,428,435
6,429,479
6,432,438
6,433,443
6,434,478
6,442,436
6,445,437
6,439,477
6,440,460
6,441,485
6,457,444
6,446,489
6,447,490
6,464,449
6,450,473
6,451,470
6,475,452
6,469,453
6,455,454
6,458,487
6,492,462
6,471,472
6,493,474
6,476,486
6,481,480
6,482,484
6,491,483
6,494,573
6,495,577
6,569,496
6,497,510
6,501,498
6,499,557
6,548,500
6,513,502
6,503,522
6,504,539
6,505,514
6,506,516
6,576,507
6,508,511
6,509,517
6,545,512
6,515,568
6,518,567
6,564,519
6,520,559
6,521,544
6,553,523
6,524,526
6,525,551
6,532,527
6,528,562
6,529,570
6,530,563
6,534,531
6,533,561
6,535,549
6,536,550
6,537,571
6,538,572
6,540,558
6,552,541
6,575,542
6,546,543
6,547,578
6,579,554
6,555,556
6,560,574
6,566,565
6,580,586
6,581,582
6,583,587
6,584,599
6,585,597
6,588,598
6,589,593
6,590,592
6,595,591
6,596,594
6,611,600
6,601,630
6,602,638
6,650,603
6,604,657
6,633,605
6,652,606
6,607,627
6,646,608
6,609,615
6,631,610
6,612,647
6,648,613
6,614,651
6,616,645
6,617,622
6,618,621
6,624,619
6,643,620
6,623,637
6,640,625
6,639,626
6,628,649
6,632,629
6,656,634
6,636,635
6,653,641
6,642,654
6,655,644
6,685,658
6,659,661
6,686,660
6,662,663
6,705,664
6,671,665
6,666,679
6,668,667
6,703,669
6,670,695
6,672,684
6,673,694
6,693,674
6,675,710
6,676,677
6,678,687
6,680,702
6,717,681
6,690,682
6,683,716
6,712,688
6,700,689
6,714,691
6,692,706
6,696,701
6,697,708
6,699,698
6,711,704
6,707,709
6,715,713
7,22,0
7,1,24
7,8,2
7,12,3
7,4,33
7,5,11
7,6,23
7,7,10
7,15,9
7,16,13
7,17,14
7,18,29
7,32,19
7,20,31
7,21,30
7,25,26
7,28,27
7,47,34
7,35,48
7,36,40
7,37,41
7,38,57
7,60,39
7,42,43
7,44,53
7,63,45
7,46,64
7,62,49
7,51,50
7,52,58
7,54,55
7,65,56
7,61,59
7,81,66
7,67,69
7,79,68
7,70,103
7,71,88
7,72,141
7,73,110
7,120,74
7,75,135
7,76,93
7,89,77
7,116,78
7,80,126
7,119,82
7,87,83
7,95,84
7,85,109
7,86,136
7,90,130
7,98,91
7,108,92
7,134,94
7,96,106
7,124,97
7,129,99
7,132,100
7,101,133
7,102,139
7,137,104
7,122,105
7,115,107
7,111,143
7,112,146
7,151,113
7,150,114
7,142,117
7,140,118
7,127,121
7,123,128
7,125,138
7,145,131
7,149,144
7,147,148
7,152,199
7,180,153
7,167,154
7,190,155
7,156,202
7,181,157
7,176,158
7,208,159
7,160,193
7,204,161
7,210,162
7,163,197
7,201,164
7,165,169
7,209,166
7,168,191
7,170,192
7,207,171
7,172,182
7,173,198
7,174,175
7,216,177
7,178,217
7,196,179
7,183,213
7,200,184
7,220,185
7,186,195
7,205,187
7,188,218
7,212,189
7,214,194
7,203,219
7,206,221
7,211,215
7,229,222
7,223,228
7,224,226
7,227,225
7,231,230
7,232,233
7,234,240
7,238,235
7,236,237
7,239,241
7,246,242
7,251,243
7,245,244
7,247,249
7,248,252
7,253,250
7,309,254
7,255,307
7,256,299
7,261,257
7,258,274
7,259,281
7,269,260
7,318,262
7,263,266
7,313,264
7,265,323
7,267,308
7,300,268
7,270,296
7,275,271
7,315,272
7,277,273
7,294,276
7,278,301
7,287,279
7,280,314
7,291,282
7,283,305
7,284,311
7,285,324
7,322,286
7,310,288
7,289,303
7,290,321
7,295,292
7,319,293
7,297,298
7,302,304
7,317,306
7,320,312
7,316,325
7,359,326
7,356,327
7,328,348
7,329,365
7,330,351
7,331,347
7,346,332
7,333,364
7,334,362
7,354,335
7,349,336
7,358,337
7,338,343
7,339,345
7,340,366
7,342,341
7,344,361
7,350,370
7,368,352
7,360,353
7,367,355
7,357,369
7,363,371
7,372,376
7,382,373
7,377,374
7,402,375
7,380,378
7,381,379
7,413,383
7,384,403
7,385,401
7,387,386
7,388,390
7,404,389
7,398,391
7,392,396
7,395,393
7,394,397
7,399,411
7,400,405
7,406,412
7,407,409
7,410,408
7,488,414
7,415,426
7,416,428
7,417,465
7,459,418
7,419,441
7,468,420
7,421,429
7,430,422
7,423,463
7,480,424
7,466,425
7,427,438
7,431,467
7,454,432
7,436,433
7,434,479
7,435,457
7,437,482
7,452,439
7,449,440
7,443,442
7,487,444
7,476,445
7,491,446
7,483,447
7,448,481
7,474,450
7,469,451
7,453,475
7,486,455
7,456,478
7,489,458
7,485,460
7,461,492
7,493,462
7,464,484
7,472,470
7,473,471
7,477,490
7,511,494
7,543,495
7,496,497
7,498,556
7,548,499
7,579,500
7,558,501
7,502,574
7,568,503
7,537,504
7,521,505
7,577,506
7,507,513
7,520,508
7,523,509
7,510,564
7,544,512
7,539,514
7,565,515
7,578,516
7,526,517
7,522,518
7,519,547
7,563,524
7,549,525
7,527,569
7,528,561
7,542,529
7,557,530
7,531,533
7,546,532
7,534,552
7,550,535
7,541,536
7,575,538
7,540,555
7,551,545
7,553,576
7,567,554
7,559,572
7,573,560
7,570,562
7,571,566
7,583,580
7,591,581
7,586,582
7,589,584
7,594,585
7,587,598
7,597,588
7,599,590
7,592,593
7,595,596
7,600,628
7,632,601
7,602,654
7,603,604
7,631,605
7,606,607
7,608,649
7,629,609
7,610,633
7,611,612
7,614,613
7,615,650
7,647,616
7,619,617
7,618,656
7,620,644
7,621,638
7,622,624
7,627,623
7,646,625
7,626,640
7,630,648
7,634,636
7,657,635
7,637,653
7,645,639
7,641,643
7,655,642
7,652,651
7,658,691
7,682,659
7,698,660
7,663,661
7,662,711
7,664,687
7,665,705
7,666,703
7,672,667
7,679,668
7,669,714
7,706,670
7,671,678
7,673,693
7,695,674
7,675,694
7,685,676
7,677,681
7,686,680
7,704,683
7,684,701
7,690,688
7,689,717
7,692,707
7,715,696
7,697,709
7,713,699
7,700,712
7,716,702
7,708,710
8,0,25
8,26,1
8,33,2
8,3,5
8,7,4
8,27,6
8,11,8
8,9,12
8,10,15
8,13,24
8,14,32
8,28,16
8,18,17
8,19,20
8,31,21
8,23,22
8,30,29
8,34,45
8,47,35
8,57,36
8,59,37
8,50,38
8,39,40
8,41,43
8,51,42
8,63,44
8,56,46
8,48,53
8,49,54
8,64,52
8,55,62
8,65,58
8,60,61
8,109,66
8,110,67
8,68,80
8,69,115
8,70,116
8,136,71
8,72,120
8,118,73
8,74,113
8,94,75
8,76,95
8,77,137
8,138,78
8,79,81
8,82,86
8,83,119
8,84,101
8,135,85
8,141,87
8,88,140
8,133,89
8,99,90
8,91,131
8,92,105
8,93,134
8,130,96
8,97,150
8,139,98
8,100,129
8,144,102
8,103,147
8,104,123
8,106,122
8,107,121
8,128,108
8,146,111
8,143,112
8,114,142
8,117,126
8,125,124
8,151,127
8,149,132
8,148,145
8,169,152
8,153,163
8,154,214
8,155,210
8,205,156
8,157,183
8,158,162
8,159,209
8,190,160
8,161,211
8,164,206
8,189,165
8,194,166
8,193,167
8,168,207
8,170,191
8,171,208
8,172,173
8,185,174
8,179,175
8,215,176
8,177,212
8,192,178
8,218,180
8,195,181
8,182,200
8,184,213
8,186,196
8,202,187
8,199,188
8,217,197
8,198,216
8,201,221
8,220,203
8,219,204
8,222,228
8,237,223
8,224,236
8,226,225
8,233,227
8,230,229
8,231,232
8,234,238
8,241,235
8,240,239
8,242,253
8,252,243
8,244,246
8,249,245
8,247,251
8,250,248
8,254,274
8,255,322
8,314,256
8,260,257
8,258,325
8,296,259
8,268,261
8,262,266
8,297,263
8,264,294
8,324,265
8,292,267
8,298,269
8,300,270
8,271,277
8,272,319
8,273,276
8,282,275
8,278,307
8,279,315
8,280,316
8,281,318
8,304,283
8,288,284
8,285,317
8,286,301
8,303,287
8,310,289
8,290,312
8,308,291
8,293,323
8,313,295
8,299,309
8,302,305
8,306,320
8,321,311
8,326,356
8,327,358
8,337,328
8,346,329
8,342,330
8,331,340
8,332,351
8,341,333
8,365,334
8,335,349
8,345,336
8,339,338
8,343,363
8,344,354
8,364,347
8,348,350
8,352,360
8,353,359
8,362,355
8,370,357
8,371,361
8,366,367
8,369,368
8,372,377
8,378,373
8,405,374
8,401,375
8,379,376
8,380,400
8,381,404
8,382,402
8,386,383
8,394,384
8,389,385
8,403,387
8,411,388
8,390,407
8,392,391
8,393,412
8,398,395
8,397,396
8,408,399
8,413,406
8,409,410
8,414,434
8,461,415
8,426,416
8,417,466
8,441,418
8,440,419
8,420,467
8,443,421
8,422,480
8,423,485
8,424,431
8,425,468
8,463,427
8,428,488
8,429,435
8,465,430
8,481,432
8,433,456
8,478,436
8,484,437
8,438,449
8,439,455
8,479,442
8,444,483
8,445,453
8,446,472
8,447,489
8,454,448
8,450,471
8,451,493
8,452,473
8,457,491
8,458,486
8,462,459
8,460,492
8,482,464
8,475,469
8,470,474
8,490,476
8,477,487
8,494,520
8,532,495
8,496,513
8,497,547
8,498,555
8,558,499
8,500,550
8,556,501
8,573,502
8,565,503
8,504,566
8,554,505
8,506,546
8,507,559
8,560,508
8,549,509
8,578,510
8,574,511
8,512,526
8,514,571
8,515,539
8,516,519
8,517,544
8,518,551
8,538,521
8,568,522
8,541,523
8,524,533
8,525,535
8,527,564
8,563,528
8,529,531
8,530,534
8,536,548
8,572,537
8,557,540
8,542,576
8,543,577
8,567,545
8,552,575
8,562,553
8,561,570
8,569,579
8,580,584
8,581,589
8,582,583
8,585,596
8,591,586
8,592,587
8,588,590
8,593,597
8,598,594
8,599,595
8,600,647
8,609,601
8,649,602
8,603,606
8,604,652
8,605,632
8,607,628
8,616,608
8,613,610
8,640,611
8,639,612
8,615,614
8,617,620
8,637,618
8,643,619
8,654,621
8,636,622
8,635,623
8,624,642
8,625,626
8,650,627
8,651,629
8,633,630
8,648,631
8,638,634
8,644,641
8,645,646
8,653,655
8,656,657
8,699,658
8,659,663
8,660,666
8,661,662
8,664,665
8,667,685
8,668,671
8,679,669
8,670,707
8,691,672
8,709,673
8,674,675
8,676,684
8,701,677
8,678,705
8,680,696
8,681,715
8,711,682
8,683,686
8,687,703
8,688,717
8,689,704
8,712,690
8,710,692
8,694,693
8,695,708
8,706,697
8,698,713
8,716,700
8,702,714
9,23,0
9,22,1
9,2,12
9,9,3
9,4,10
9,5,7
9,6,25
9,8,33
9,15,11
9,17,13
9,14,28
9,16,27
9,21,18
9,29,19
9,30,20
9,24,26
9,32,31
9,34,48
9,35,63
9,36,42
9,40,37
9,38,59
9,50,39
9,41,51
9,43,57
9,44,62
9,45,55
9,46,65
9,49,47
9,53,52
9,56,54
9,58,61
9,64,60
9,66,77
9,81,67
9,68,70
9,69,138
9,118,71
9,74,72
9,73,82
9,75,85
9,94,76
9,78,137
9,80,79
9,83,120
9,84,109
9,140,86
9,87,88
9,95,89
9,132,90
9,91,139
9,136,92
9,135,93
9,122,96
9,147,97
9,98,129
9,131,99
9,100,130
9,110,101
9,102,143
9,103,151
9,104,150
9,105,127
9,116,106
9,107,128
9,121,108
9,145,111
9,144,112
9,113,142
9,115,114
9,117,141
9,126,119
9,123,125
9,148,124
9,133,134
9,146,149
9,213,152
9,182,153
9,193,154
9,155,189
9,191,156
9,157,169
9,158,211
9,161,159
9,160,207
9,162,204
9,163,201
9,212,164
9,165,205
9,166,208
9,167,171
9,194,168
9,178,170
9,197,172
9,173,184
9,174,186
9,175,180
9,176,188
9,177,192
9,179,185
9,181,220
9,216,183
9,187,206
9,203,190
9,195,196
9,217,198
9,199,218
9,219,200
9,221,202
9,209,214
9,210,215
9,222,230
9,239,223
9,238,224
9,225,233
9,226,232
9,227,229
9,228,231
9,235,234
9,241,236
9,240,237
9,248,242
9,243,247
9,244,253
9,245,252
9,249,246
9,250,251
9,254,292
9,286,255
9,261,256
9,257,315
9,312,258
9,259,272
9,268,260
9,262,309
9,263,300
9,264,277
9,265,267
9,266,291
9,296,269
9,270,298
9,271,282
9,325,273
9,274,294
9,295,275
9,276,313
9,305,278
9,283,279
9,311,280
9,314,281
9,284,289
9,323,285
9,287,310
9,288,316
9,303,290
9,318,293
9,308,297
9,299,319
9,301,304
9,324,302
9,306,321
9,307,317
9,322,320
9,328,326
9,359,327
9,367,329
9,330,346
9,351,331
9,341,332
9,333,342
9,355,334
9,363,335
9,336,344
9,337,352
9,338,354
9,349,339
9,364,340
9,343,371
9,361,345
9,347,362
9,358,348
9,368,350
9,353,356
9,360,357
9,365,366
9,369,370
9,374,372
9,373,379
9,375,406
9,376,401
9,404,377
9,378,381
9,385,380
9,400,382
9,383,388
9,384,393
9,386,390
9,387,410
9,402,389
9,391,413
9,397,392
9,395,394
9,396,398
9,399,409
9,403,407
9,412,405
9,411,408
9,415,414
9,416,446
9,485,417
9,418,440
9,419,425
9,456,420
9,466,421
9,467,422
9,424,423
9,428,426
9,427,480
9,429,478
9,468,430
9,431,465
9,432,482
9,442,433
9,436,434
9,435,444
9,437,454
9,438,481
9,439,451
9,441,461
9,479,443
9,471,445
9,447,473
9,484,448
9,453,449
9,475,450
9,474,452
9,455,477
9,457,476
9,458,490
9,492,459
9,460,493
9,488,462
9,464,463
9,470,469
9,483,472
9,486,491
9,487,489
9,574,494
9,495,569
9,510,496
9,497,506
9,550,498
9,499,549
9,500,551
9,501,557
9,562,502
9,503,504
9,505,565
9,520,507
9,508,573
9,509,536
9,511,559
9,512,522
9,513,527
9,566,514
9,571,515
9,579,516
9,545,517
9,525,518
9,519,543
9,539,521
9,523,552
9,555,524
9,548,526
9,528,558
9,529,563
9,570,530
9,561,531
9,532,578
9,533,542
9,534,553
9,535,541
9,575,537
9,576,538
9,556,540
9,544,567
9,564,546
9,547,577
9,554,568
9,560,572
9,580,591
9,586,581
9,584,582
9,595,583
9,585,587
9,594,588
9,597,589
9,590,593
9,598,592
9,596,599
9,612,600
9,601,633
9,602,655
9,614,603
9,604,606
9,605,640
9,651,607
9,608,645
9,609,630
9,610,648
9,626,611
9,650,613
9,652,615
9,646,616
9,635,617
9,618,654
9,622,619
9,620,624
9,621,656
9,623,641
9,625,647
9,627,636
9,628,657
9,629,639
9,632,631
9,634,637
9,638,649
9,642,653
9,644,643
9,658,668
9,704,659
9,693,660
9,692,661
9,682,662
9,663,697
9,669,664
9,703,665
9,705,666
9,691,667
9,670,674
9,687,671
9,714,672
9,673,675
9,681,676
9,677,713
9,678,679
9,683,680
9,684,685
9,696,686
9,688,689
9,690,711
9,694,699
9,710,695
9,715,698
9,717,700
9,702,701
9,707,706
9,708,709
9,712,716
